platform,raw_service_original,raw_service,canonical_service,service_family,source_version,source_url,source_type,collection_date,coverage_note,geography_scope
Checkatrade,Electric Garage Door Repair,Electric Garage Door Repair,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Gate Installation,Electric Gate Installation,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Gate Repair,Electric Gate Repair,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Gate Supplier,Electric Gate Supplier,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Gate Wiring,Electric Gate Wiring,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Heating,Electric Heating,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Oven / Cooker Repair,Electric Oven / Cooker Repair,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Radiators,Electric Radiators,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Range Cookers,Electric Range Cookers,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Showers,Electric Showers,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Smart Thermostats,Electric Smart Thermostats,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Sockets,Electric Sockets,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Stoves,Electric Stoves,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electric Vehicle Charger Installation,Electric Vehicle Charger Installation,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electrical Contractors,Electrical Contractors,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electrical Heater Repair,Electrical Heater Repair,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electrical Installation Condition Report - Safety Checks - EICR,Electrical Installation Condition Report - Safety Checks - EICR,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electrical Safety Certificate Cost,Electrical Safety Certificate Cost,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electrical Under Floor Heating Installation,Electrical Under Floor Heating Installation,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electrical Under Floor Heating Repair,Electrical Under Floor Heating Repair,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electrician,Electrician,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Electricians,Electricians,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Eligibility Criteria and T&C’s apply,Eligibility Criteria and T&C’s apply,Eligibility Criteria and T&C’s apply,Other / Unmapped,V1,https://join.checkatrade.com/what-you-get/,public_category_page,2026-08-22,Checkatrade public category/onboarding page.,
Checkatrade,Emergency / Fire / Flood Cleaning,Emergency / Fire / Flood Cleaning,Cleaning,Cleaning & Household,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Air Conditioning Service,Emergency Air Conditioning Service,Air Conditioning & Ventilation,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Alarms / Security Service,Emergency Alarms / Security Service,Security Systems,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Appliance Services / Repair Service,Emergency Appliance Services / Repair Service,Emergency Appliance Services / Repair Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Asbestos Service,Emergency Asbestos Service,Emergency Asbestos Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Bathroom Service,Emergency Bathroom Service,Bathroom Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Bricklayer Service,Emergency Bricklayer Service,Building & Construction,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Builder Service,Emergency Builder Service,Building & Construction,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Carpenter Service,Emergency Carpenter Service,Carpentry & Joinery,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Carpet and Upholstery Cleaning Service,Emergency Carpet and Upholstery Cleaning Service,Cleaning,Cleaning & Household,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Carpets / Flooring Service,Emergency Carpets / Flooring Service,Flooring,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Central Heating Repair,Emergency Central Heating Repair,Heating & Boiler Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Chimney Sweep Service,Emergency Chimney Sweep Service,Emergency Chimney Sweep Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Cleaning Service,Emergency Cleaning Service,Cleaning,Cleaning & Household,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Curtains / Blinds / Shutters Service,Emergency Curtains / Blinds / Shutters Service,Emergency Curtains / Blinds / Shutters Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Damp Proofing Service,Emergency Damp Proofing Service,Damp & Waterproofing,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Drain / Sewer Clearance Service,Emergency Drain / Sewer Clearance Service,Emergency Drain / Sewer Clearance Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Driveways / Patios / Paths Service,Emergency Driveways / Patios / Paths Service,Driveways & Paving,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Electrician Service,Emergency Electrician Service,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Fascia / Soffits / Guttering Service,Emergency Fascia / Soffits / Guttering Service,Roofing & Guttering,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Fencing / Gate Service,Emergency Fencing / Gate Service,Fencing & Gates,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Fireplaces / Stove Service,Emergency Fireplaces / Stove Service,Emergency Fireplaces / Stove Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Furniture Repair / Restoration Service,Emergency Furniture Repair / Restoration Service,Furniture Repair,Repair Services,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Garage / Vehicle Service,Emergency Garage / Vehicle Service,Emergency Garage / Vehicle Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Garage Door Service,Emergency Garage Door Service,Doors & Door Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Garden Service,Emergency Garden Service,Gardening & Landscaping,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Gas boiler repair,Emergency Gas boiler repair,Heating & Boiler Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Groundwork Service,Emergency Groundwork Service,Emergency Groundwork Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Handyman Service,Emergency Handyman Service,Handyman,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Hire Service,Emergency Hire Service,Emergency Hire Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Home Automation / Media Service,Emergency Home Automation / Media Service,Emergency Home Automation / Media Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Household Water Treatment Service,Emergency Household Water Treatment Service,Emergency Household Water Treatment Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency IT and Consultancy Service,Emergency IT and Consultancy Service,Emergency IT and Consultancy Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Kitchen Service,Emergency Kitchen Service,Kitchen Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Landlord Service,Emergency Landlord Service,Emergency Landlord Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Lighting,Emergency Lighting,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Locksmith Service,Emergency Locksmith Service,Locksmith,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Metalwork / Blacksmith Service,Emergency Metalwork / Blacksmith Service,Emergency Metalwork / Blacksmith Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Miscellaneous Service,Emergency Miscellaneous Service,Emergency Miscellaneous Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Mobility Service,Emergency Mobility Service,Emergency Mobility Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Pest / Vermin Control Service,Emergency Pest / Vermin Control Service,Pest Control,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Plumber Service,Emergency Plumber Service,Plumbing,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Plumbers,Emergency Plumbers,Plumbing,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Removals / Storage Service,Emergency Removals / Storage Service,Removals & Moving,Cleaning & Household,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Renewable Energy Service,Emergency Renewable Energy Service,Emergency Renewable Energy Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Roofing Service,Emergency Roofing Service,Roofing & Guttering,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Rubbish / Waste / Clearance Service,Emergency Rubbish / Waste / Clearance Service,Rubbish Removal,Cleaning & Household,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Scaffolder Service,Emergency Scaffolder Service,Scaffolding,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Stonemason Service,Emergency Stonemason Service,Emergency Stonemason Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Surface Repair Service,Emergency Surface Repair Service,Emergency Surface Repair Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Swimming Pool Service,Emergency Swimming Pool Service,Emergency Swimming Pool Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency TV Aerials / Satellite Service,Emergency TV Aerials / Satellite Service,Aerial & Satellite Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Telecommunication Service,Emergency Telecommunication Service,Emergency Telecommunication Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Tiling Service,Emergency Tiling Service,Tiling,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Towing / Transportation Service,Emergency Towing / Transportation Service,Emergency Towing / Transportation Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Transport Service,Emergency Transport Service,Emergency Transport Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Tree Surgeon Service,Emergency Tree Surgeon Service,Gardening & Landscaping,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Weather Coating Service,Emergency Weather Coating Service,Emergency Weather Coating Service,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Window Cleaning Service,Emergency Window Cleaning Service,Windows & Glazing,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Emergency Windows / Doors / Conservatories Service,Emergency Windows / Doors / Conservatories Service,Windows & Glazing,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,End of Tenancy / Move Cleaning,End of Tenancy / Move Cleaning,Cleaning,Cleaning & Household,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Energy Efficient Lighting,Energy Efficient Lighting,Electrical Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Energy Performance Certificate,Energy Performance Certificate,Energy Performance Certificate,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Energy Performance Certificate - EPC,Energy Performance Certificate - EPC,Energy Performance Certificate - EPC,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Energy Tariff Broker,Energy Tariff Broker,Energy Tariff Broker,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Engine Cleaning,Engine Cleaning,Cleaning,Cleaning & Household,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Engine Rebuilding,Engine Rebuilding,Engine Rebuilding,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Equestrian Stable,Equestrian Stable,Equestrian Stable,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Events Setting,Events Setting,Events Setting,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Extension Builders,Extension Builders,Building & Construction,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Extensions / Conversions,Extensions / Conversions,Building & Construction,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Exterior Doors Installation,Exterior Doors Installation,Doors & Door Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Exterior Doors Repair,Exterior Doors Repair,Doors & Door Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Exterior Painting,Exterior Painting,Painting & Decorating,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,External Solid Wall Insulation,External Solid Wall Insulation,Insulation,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Extractor Fans,Extractor Fans,Extractor Fans,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/E,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Farm Fencing,Farm Fencing,Fencing & Gates,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Farm Gate,Farm Gate,Farm Gate,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Farm Shed Builders,Farm Shed Builders,Building & Construction,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fascia / Soffits / Guttering,Fascia / Soffits / Guttering,Roofing & Guttering,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fascia / Soffits Repair,Fascia / Soffits Repair,Roofing & Guttering,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fascia / Soffits Replacement,Fascia / Soffits Replacement,Roofing & Guttering,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fault Finding,Fault Finding,Fault Finding,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,"Feature your business in our national printed directories delivered in over 55,000 inserts.","Feature your business in our national printed directories delivered in over 55,000 inserts.","Feature your business in our national printed directories delivered in over 55,000 inserts.",Other / Unmapped,V1,https://join.checkatrade.com/what-you-get/,public_category_page,2026-08-22,Checkatrade public category/onboarding page.,
Checkatrade,Felt Roofing Installation,Felt Roofing Installation,Roofing & Guttering,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Felt Roofing Repair,Felt Roofing Repair,Roofing & Guttering,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fence Installation Cost,Fence Installation Cost,Fencing & Gates,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fencing / Gates,Fencing / Gates,Fencing & Gates,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fencing / Gates Supplier,Fencing / Gates Supplier,Fencing & Gates,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fencing Contractor,Fencing Contractor,Fencing & Gates,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fencing Contractors,Fencing Contractors,Fencing & Gates,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fencing Repair / Replacement,Fencing Repair / Replacement,Fencing & Gates,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fibre Glass Roofing Installation,Fibre Glass Roofing Installation,Roofing & Guttering,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fibre Glass Roofing Repair,Fibre Glass Roofing Repair,Roofing & Guttering,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Find a Gardener,Find a Gardener,Gardening & Landscaping,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Find a Tradesman,Find a Tradesman,Find a Tradesman,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fire Alarm Installation,Fire Alarm Installation,Security Systems,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fire Alarm Servicing,Fire Alarm Servicing,Security Systems,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fire Damage Restoration,Fire Damage Restoration,Fire Damage Restoration,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fire Doors Installation,Fire Doors Installation,Doors & Door Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fire Doors Repair,Fire Doors Repair,Doors & Door Services,Home & Trades,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fire Extinguishers,Fire Extinguishers,Fire Extinguishers,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Fire Risk Assessment,Fire Risk Assessment,Fire Risk Assessment,Other / Unmapped,V2,https://www.checkatrade.com/sitemap/locations/London/F,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
