reviewId,rating,publishedDate,text,competitor,year,manual_relevance,manual_user_type,primary_complaint_theme,secondary_complaint_theme,manual_complaint_themes,manual_severity,annotation_method,annotation_status,audit_relevance,audit_user_type,audit_primary_theme,audit_secondary_theme,audit_severity,audit_notes
69f7f972008ff166ff4f0b8f,1,2026-05-04 03:42:10+00:00,"WOW, same as what others are saying on the other Trustpilot reviews about Yelp. You can't even give Yelp a review on Google for some reason.  We had just started with them.  Gotten a customer from our page, did the work, the customer was highly satisfied and wrote a great review. One day later they took it down!  Totally unacceptable as we live in a society where people deserve to know how you are as a business and we are very thankful when our customers take the time to share their experience so others can see. I have the text conversations with Yelp asking about how they removed the review.  They blame it on the software that governs their review system process and they refuse to reinstate the valid, true, real customer review!  Its crazy because its bad for their business and ours too, makes no sense, DO NOT recommend using YELP. There is nowhere to post it here but I have a picture I took of the review because we were excited as it was our first since paying for Yelp's service, so I have that too if you need to see it.",Yelp,2026,Relevant,Service Provider / Business,Review trust / moderation,,Review trust / moderation,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
6a2898ef1ed93e0de2f864f0,1,2026-06-10 00:51:27+00:00,I have total proof that Yelp works under the table with businesses and takes down negative reviews iff paid so therefore this is a misleading company that takes bribes and gets paid to remove negative reviews from businesses. I have proof recording and state Detective and a private investigator. lawsuit soon to come out against Yelp. Yelp is nothing but a scam that takes money from businesses that pay them well.,Yelp,2026,Relevant,Service Provider / Business,Review trust / moderation,,Review trust / moderation,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
6a34c646524dce95ccfe59e4,1,2026-06-19 06:32:06+00:00,Yelp's signup process sucks. They wasted 20 minutes of my time trying to figure out that I'm not a robot. i'm pretty sure the reviewer was a robot because it was an idiot,Yelp,2026,Relevant,Customer,Platform usability / technical issues,,Platform usability / technical issues,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
6a74f0de17556356a660f607,1,2026-08-06 22:38:54+00:00,"I was a loyal client for 3 years.  They implemented a cancellation fee of 50% of the service you were to have.  I called 1 hour past the 24 hours and explained the cancellation was due to a family emergency.  Guess what, they tried to charge my debit card (luckily it was locked) and said they no longer wanted my business.  Harsh, thoughtless, money hungry.",Yelp,2026,Relevant,Customer,Customer support,,Customer support,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
69c42cbeda78fd4f00af20de,1,2026-03-25 20:43:10+00:00,"I tried to advertise on Yelp and they gave me 300$ in credit.  I had 3 ""suggestions"" for different customers that were 10 hrs to 4 days old and I noticed my ""credits' were down to $105.    that's 65$ per lead  so if I do a car lockout for 75  they take 65 of it!!!  seems more like a Scam!! I ended my Free ads before they could get into my bank account !!  There is a reason companies don't allow reviews on their site!! ",Yelp,2026,Relevant,Service Provider / Business,Poor ROI / expensive leads,,Poor ROI / expensive leads,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
6a0dfd3c5311f6f3c2804fb2,1,2026-05-20 20:28:12+00:00,"Constantly trying to charge for this and that, things as simple as logos are behind a paywall. Then, there is people calling me from yelp asking for me to pay 15 dollars a day so I can help my kids and this and that.. Evil company.",Yelp,2026,Relevant,Service Provider / Business,Sales pressure / contract terms,,Sales pressure / contract terms,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
6a452aca4cf3e0bab9ec5fe9,1,2026-07-01 16:57:14+00:00,"Worst customer service, been on hold for over an hour!!! Trying the online chat still waiting on them also!!  Yelp Sucks.",Yelp,2026,Relevant,Customer,Customer support,,Customer support,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
67ab0d1c29e08b9b5cfc0594,1,2025-02-11 10:41:00+00:00,"Risposta di Gruppomenichiniroma

19 ore fa
Gentile Sig.ra Malagnino,

prendiamo atto del fatto che ha semplicemente copiato la recensione di un altro cliente, e non di suo padre, il che di per sé solleva dubbi sulla veridicità delle sue affermazioni e sull’effettiva fondatezza delle sue contestazioni.

Siamo sempre disponibili a confrontarci su eventuali problematiche reali, purché espresse in modo circostanziato e documentato, anziché attraverso accuse generiche e infondate. Il nostro operato è trasparente e rispettoso degli accordi contrattuali, e non accettiamo attacchi diffamatori privi di riscontri oggettivi.

Se ha delle contestazioni concrete, la invitiamo a segnalarle nelle modalità opportune, evitando di diffondere informazioni false o fuorvianti. Ci riserviamo comunque di tutelare la nostra reputazione nelle sedi competenti.

Cordiali saluti,
Gruppo MenichiniUna recensione su MENICHINI 
GRUP ROMA, 
SALVE SIG. MENICHINI, ATTENDO IN TREPIDA ATTESA LA SUA "" Ci riserviamo comunque di tutelare la nostra reputazione nelle sedi competenti."", E' UN VERO INVITO A NOZZE CHE LEI MI SPEDISCE! CERTAMENTE CHI NON HA RISPETTATO GLI IMPEGNI PRESI NEL CONTRATTO DI APPALTO PER LAVORI DI RISTRUTTURAZIONE NELL'APPARTAMENTO CHE IO HO ACQUISTATO PER CONTO DI MIA FIGLIA, APPARTAMENTO ABITATO FINO AL MESE DI LUGLIO 2022, E' LEI E LA SUA EDIL MENICHINIGRUPROMA.IT ! CHI HA RIDOTTO QUELL'APPARTAMENTO A UN VERO E PROPRIO PORCILE E' LEI: FORSE E' ABITUATO A VIVERE IN LUOGHI COME HA RIDOTTO L'APPARTAMENTO DI MIA FIGLIA!! CHI HA SFONDATO IL MURO COMUNE TRA BAGNO E SOGGIORNO E' LEI, I SUOI OPERAI CHE LAVORANO IN NOME E PER CONTO DI LEI! CHI HA ALLAGATO LA CANTINA, CHI HA MONTATO E RISMONTATO UNA DECINA DI VOLTE IL MOBILE PORTA LAVANDINO DEL BAGNO, CHI HA MONTATO A CAZZODICANE IL BOX DELLA DOCCIA, CHI HA SMONTATO E RIMONTATO MALE LA CALDAIA E' SEMPRE LEI E I SUOI OPERAI CHE LAVORANO IN NOME E PER CONTO DI LEI! CHI SI E' SEMPRE NEGATO ALLE MIE CHIAMATE TELEFONICHE FATTE ALLE SUE SEGRETARIE, CHE USANO LO SCARICA-BARILE TRA DI LORO DUE PER NON RISPONDERE ALLE MIE PRECISE DOMANDE, E' SEMPRE LEI, VERO? CHI HA MONTATO MALE IL RADIATORE TERMOSIFONE NEL BAGNO E' SEMPRE LEI, VERO? CHI HA MONTATO INTERRUTTORI E PRESE DI CORRENTE DIFFERENTI DA QUELLI CHE AVEVANO SCELTO MIA FIGLIA E' SEMPRE LEI, VERO? CI SAREBBE DA RACCONTARE PER GIORNI LE SUE IMPRESE DI AMMINISTRATORE UNICO DELLA MENICHINIGRUPROMA.IT ! E LO FARO', SENZA OMBRA DI DUBBIO!! PER IL MOMENTO DEVE FORNIRE A MIA FIGLIA LA DICHIARAZIONE DI CONFORMITA' DELL'ESTENSIONE DELL'IMPIANTO ELETTRICO FATTO DA LEI DALLA SUA DITTA EDILE!! 
ATTENDO SIA LA DICHIARAZIONE DI CONFORMITA' E SIA LE SUE MINACCE. DOTTOR MALAGNINO  COSIMO.",Yelp,2025,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
69d6a72e8e688cb81acaf220,1,2026-04-08 21:06:22+00:00,"Do not advertise with Yelp, they will lie, mislead you, and harass you for years.

A few years ago, I advertised and I still get calls after being told I am on the do not call list. This week I have got two calls already from Yelp which has prompted this review.

I advertised for my business and was lied to and mislead.  

I was told I could turn off the leads and not have to use that function at all. This was a lie, leads could only be turned off for 15 days then they are turned back on, and you automatically get charge for leads you do not want. Not sure if this was changed this was years ago when I used their system.

When I called my contact at Yelp and asked what was going on and why was I lied to, they said ""They did not lie leads can be turned off, just not indefinitely."" 

This is the kind of stuff Yelp pulls. ",Yelp,2026,Relevant,Service Provider / Business,Misleading claims / transparency,,Misleading claims / transparency,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
6a2089644df14bb9447c4428,1,2026-06-03 22:07:00+00:00,"If I have the option I would give them -10 star review. They simply bully and annoy the small businesses to increase their ads sales. Plus hide the good reviews. Simply charges alot more than extra without permission. Absolutely trash. I called them few times today. Nobody is listening and hanging up in the middle without solving our problem. I would never recommend it. And fully waste of money. They even try to control your messages and calls with the potential leads or clients. Fake system for making money. """" SCAMMERS""",Yelp,2026,Relevant,Service Provider / Business,Misleading claims / transparency,Customer support,Misleading claims / transparency | Customer support,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
68cd3840df8415210b629a04,3,2025-09-19 13:02:24+00:00,"Les salariés de JD SPORT sont incompétents.es dans leur secteur d’activité. La vente d’articles de sports collectifs où non et être servis par des personnes néophytes et totalement désintéressés de leurs produits..
C’est aussi les raisons pour lesquelles je vous déconseille fortement. ",Yelp,2025,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
6a3c082e52fc600ad18ed7da,1,2026-06-24 18:39:10+00:00,"After years of sales people from yelp telling me that their algorithm was the reason half of my 5 star reviews were hidden, a new sales guy called and admitted they hide them if you don't advertise with them. They are extortionists and there should be a class action lawsuit against them..",Yelp,2026,Relevant,Service Provider / Business,Review trust / moderation,,Review trust / moderation,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
6a0e3e8008c42a754bbf4a08,1,2026-05-21 01:06:40+00:00,"I complained that someone had left a negative review about my small business and that it was unjust because it was a person that didn't like me personally and had a vendeta.  The review had nothing to do with my business. It was only a personal attack against me.  When I asked if it could be removed, the agent stated that I had to pay, by paying a membershipt fee. That way I could get any review removed in the future instantly.  They wanted me to pay them to remove reviews.  What is the point of this website if they are dishonest and biased to those to pay?",Yelp,2026,Relevant,Service Provider / Business,Review trust / moderation,,Review trust / moderation,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit,,,,,,
